0.0, 0.0, 0.0, 0.0, 0.0, 0.0
-0.006032045930624008, -0.0004930444993078709, 0.00031169340945780277, -0.013611200265586376, -0.013158087618649006, 0.49659568071365356
-0.012506374157965183, -0.0003131484263576567, 0.0009469525539316237, -0.028796516358852386, -0.025109704583883286, 1.0053317546844482
-0.018884781748056412, -0.0002621145686134696, 0.001230723806656897, -0.044594064354896545, -0.036870114505290985, 1.518500804901123
-0.026265781372785568, -8.189619984477758e-05, 0.0011902730911970139, -0.06315795332193375, -0.048671167343854904, 2.05269455909729
-0.03469178080558777, 0.00013178563676774502, 0.0010405662469565868, -0.08470329642295837, -0.06034332513809204, 2.6101319789886475
-0.04416244104504585, 0.0003698731306940317, 0.0008461685501970351, -0.12889665365219116, -0.07199505716562271, 3.1900272369384766
-0.055339135229587555, 0.0003175776218995452, 0.0004983170656487346, -0.1850513219833374, -0.08378849923610687, 3.827106475830078
-0.06852240860462189, 0.0002629918744787574, 0.00022055016597732902, -0.25412851572036743, -0.09577278792858124, 4.490543365478516
-0.08296798914670944, 6.415380630642176e-05, -0.00026281457394361496, -0.33552268147468567, -0.10786546766757965, 5.159008502960205
-0.0988100916147232, -1.6506179235875607e-05, -0.0009244670509360731, -0.42848527431488037, -0.11989351361989975, 5.8177008628845215
-0.11687974631786346, 0.00019351841183379292, -0.0019661327823996544, -0.5322403311729431, -0.13133811950683594, 6.4366278648376465
-0.1384667009115219, 0.0006248616264201701, -0.003614892018958926, -0.6470842957496643, -0.14204442501068115, 6.977360248565674
-0.1642620861530304, 0.001347447745501995, -0.005398875568062067, -0.7746317386627197, -0.1524018794298172, 7.441930770874023
-0.1942335069179535, 0.0018804168794304132, -0.007517092861235142, -0.913870096206665, -0.16247209906578064, 7.832808017730713
-0.22741281986236572, 0.0018271896988153458, -0.00994138978421688, -1.0692707300186157, -0.1720251739025116, 8.191404342651367
-0.261150062084198, 0.0012294573243707418, -0.01243208535015583, -1.2367753982543945, -0.18132075667381287, 8.529436111450195
-0.2957436740398407, 0.00040892179822549224, -0.014730772003531456, -1.4168516397476196, -0.19007469713687897, 8.856424331665039
-0.33072802424430847, -0.0005691401311196387, -0.017001871019601822, -1.5924289226531982, -0.19832490384578705, 9.124663352966309
-0.36639392375946045, -0.0019815838895738125, -0.019251417368650436, -1.7714228630065918, -0.20614586770534515, 9.363924980163574
-0.40332746505737305, -0.0034123396035283804, -0.02093099057674408, -1.9524996280670166, -0.21378374099731445, 9.570538520812988
